"ENGLP_2016","Proficiency","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",14,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",25,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",23,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",17,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",24,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",25,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",3,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",6,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",3,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",714,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",713,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",633,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",773,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",792,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",624,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",130,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",167,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",176,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",139,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",151,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",166,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",34,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",43,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",44,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",43,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",45,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",51,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",11,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",8,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",12,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",5,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",10,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",17,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",3,,
"5","Speaks other language and speaks English: Not at all","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",5,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",994,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",984,,
"1","Speaks English only","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",884,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",1077,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",1068,,
"1","Speaks English only","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",970,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",167,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",183,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",174,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",172,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",155,,
"2","Speaks other language and speaks English: Very well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",196,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",38,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",49,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",57,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",32,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",45,,
"3","Speaks other language and speaks English: Well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",78,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",4,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",14,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",23,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",16,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",27,,
"4","Speaks other language and speaks English: Not well","A40","40 - 44","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",26,,
